country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","05-10-2025 09:00:00",8.8787,76.6073,SO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","05-10-2025 09:00:00",8.8787,76.6073,CO,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","05-10-2025 09:00:00",8.563700,76.886500,PM10,46,74,54
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","05-10-2025 09:00:00",8.563700,76.886500,NO2,6,8,7
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","05-10-2025 09:00:00",10.532400,76.215900,SO2,1,1,1
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","05-10-2025 09:00:00",23.264759,77.381568,PM2.5,37,65,46
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","05-10-2025 09:00:00",16.7602,77.1428,CO,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","05-10-2025 09:00:00",10.073232,76.302765,PM10,42,65,48
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","05-10-2025 09:00:00",16.802639,75.722694,PM2.5,27,38,37
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","05-10-2025 09:00:00",16.802639,75.722694,NH3,1,2,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","05-10-2025 09:00:00",8.5149093,76.9435879,PM2.5,8,307,87
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","05-10-2025 09:00:00",23.210494,77.425409,PM10,27,48,37
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","05-10-2025 09:00:00",10.532400,76.215900,PM10,45,53,49
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","05-10-2025 09:00:00",13.940000,75.555917,CO,6,34,22
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","05-10-2025 09:00:00",11.875000,75.373200,NO2,12,17,14
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","05-10-2025 09:00:00",26.259242,78.216432,OZONE,37,94,55
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","05-10-2025 09:00:00",26.200388,78.147714,SO2,5,10,7
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","05-10-2025 09:00:00",22.4310,75.5213,PM10,55,101,74
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","05-10-2025 09:00:00",22.4310,75.5213,NO2,48,71,57
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","05-10-2025 09:00:00",22.4310,75.5213,NH3,7,8,8
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","05-10-2025 09:00:00",23.50016,80.23284,SO2,5,33,21
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","05-10-2025 09:00:00",24.2613009,80.7231783,NO2,13,13,13
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","05-10-2025 09:00:00",23.108440,77.511428,PM2.5,46,77,60
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","05-10-2025 09:00:00",23.108440,77.511428,NO2,16,30,22
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","05-10-2025 09:00:00",22.9682591,76.064118,NO2,1,70,53
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","05-10-2025 09:00:00",22.9682591,76.064118,SO2,2,54,32
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","05-10-2025 09:00:00",26.259242,78.216432,PM10,14,175,66
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","05-10-2025 09:00:00",23.142888,79.916147,OZONE,8,39,31
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","05-10-2025 09:00:00",23.168606,79.932247,NO2,7,38,18
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","05-10-2025 09:00:00",23.218135,79.957770,PM10,10,67,27
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","05-10-2025 09:00:00",22.7084,75.8815,NO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","05-10-2025 09:00:00",22.7084,75.8815,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","05-10-2025 09:00:00",23.163174,79.973061,NO2,19,20,19
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","05-10-2025 09:00:00",23.163174,79.973061,CO,25,44,43
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","05-10-2025 09:00:00",23.142888,79.916147,CO,37,104,40
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","05-10-2025 09:00:00",26.259242,78.216432,NH3,4,7,5
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","05-10-2025 09:00:00",23.50016,80.23284,PM2.5,3,40,24
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","05-10-2025 09:00:00",22.6780,75.8559,CO,14,20,16
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","05-10-2025 09:00:00",19.10122,74.73339,CO,2,58,32
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","05-10-2025 09:00:00",20.719516,77.000253,SO2,10,11,10
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","05-10-2025 09:00:00",20.9402359,77.7895248,PM2.5,19,59,38
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","05-10-2025 09:00:00",20.9402359,77.7895248,NO2,6,18,10
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","05-10-2025 09:00:00",20.939198,77.765701,NH3,1,1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","05-10-2025 09:00:00",19.875620,75.387310,PM2.5,14,52,28
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","05-10-2025 09:00:00",19.875620,75.387310,NO2,6,47,13
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","05-10-2025 09:00:00",19.309073,73.057223,PM10,18,105,52
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","05-10-2025 09:00:00",19.309073,73.057223,NO2,20,31,25
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","05-10-2025 09:00:00",19.309073,73.057223,CO,29,46,41
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","05-10-2025 09:00:00",19.786089,72.757971,PM10,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","05-10-2025 09:00:00",19.786089,72.757971,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","05-10-2025 09:00:00",19.962900,79.298714,PM2.5,6,20,10
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","05-10-2025 09:00:00",19.962900,79.298714,NH3,3,3,3
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","05-10-2025 09:00:00",22.624758,75.675238,PM2.5,64,156,92
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","05-10-2025 09:00:00",22.624758,75.675238,PM10,56,129,84
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","05-10-2025 09:00:00",22.624758,75.675238,SO2,22,25,23
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","05-10-2025 09:00:00",23.331731,75.045981,SO2,35,40,37
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","05-10-2025 09:00:00",19.8389439,75.244448,SO2,14,17,15
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","05-10-2025 09:00:00",19.863756,75.321188,PM2.5,11,218,61
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","05-10-2025 09:00:00",19.863756,75.321188,PM10,10,134,47
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","05-10-2025 09:00:00",19.863756,75.321188,SO2,4,26,16
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","05-10-2025 09:00:00",19.16485,73.23409,PM2.5,9,132,41
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","05-10-2025 09:00:00",19.16485,73.23409,SO2,3,16,12
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","05-10-2025 09:00:00",19.0243902,73.0406721,SO2,1,5,2
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","05-10-2025 09:00:00",20.918946,74.776388,OZONE,9,59,11
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","05-10-2025 09:00:00",21.001264,75.565602,NH3,2,3,3
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","05-10-2025 09:00:00",24.108970,82.645580,SO2,23,50,32
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","05-10-2025 09:00:00",24.108970,82.645580,OZONE,10,36,15
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","05-10-2025 09:00:00",16.6870449,74.2505872,OZONE,3,17,7
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","05-10-2025 09:00:00",19.9775302,79.2337086,NO2,2,6,4
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","05-10-2025 09:00:00",19.10078,72.87462,NO2,30,43,36
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","05-10-2025 09:00:00",19.10078,72.87462,NH3,1,2,2
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","05-10-2025 09:00:00",19.10078,72.87462,SO2,20,21,21
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","05-10-2025 09:00:00",18.910000,72.820000,NH3,3,3,3
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","05-10-2025 09:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","05-10-2025 09:00:00",18.910000,72.820000,CO,23,26,25
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","05-10-2025 09:00:00",19.04946,72.9230,PM2.5,3,48,19
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","05-10-2025 09:00:00",20.555712,74.529236,NO2,5,22,11
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","05-10-2025 09:00:00",20.555712,74.529236,NH3,1,2,2
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","05-10-2025 09:00:00",19.296481,72.840923,PM2.5,12,45,26
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","05-10-2025 09:00:00",19.296481,72.840923,PM10,18,53,37
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","05-10-2025 09:00:00",19.296481,72.840923,NO2,2,58,23
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","05-10-2025 09:00:00",19.2243333,72.8658113,CO,2,3,2
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","05-10-2025 09:00:00",19.11074,72.86084,OZONE,1,31,3
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","05-10-2025 09:00:00",19.083694,72.920967,CO,10,24,21
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","05-10-2025 09:00:00",19.205800,72.868200,PM10,30,86,56
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","05-10-2025 09:00:00",19.215859,72.831718,NO2,6,23,14
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","05-10-2025 09:00:00",19.215859,72.831718,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","05-10-2025 09:00:00",19.0632143,72.8456324,PM10,34,135,76
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","05-10-2025 09:00:00",18.1023399,73.4783687,NO2,22,60,27
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","05-10-2025 09:00:00",18.39963,76.57452,PM2.5,4,20,12
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","05-10-2025 09:00:00",19.083694,72.920967,NO2,10,22,14
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","05-10-2025 09:00:00",21.152875,79.0517531,NO2,6,40,15
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","05-10-2025 09:00:00",21.152875,79.0517531,OZONE,4,20,10
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","05-10-2025 09:00:00",21.143383,79.048912,NH3,4,6,5
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","05-10-2025 09:00:00",19.173852,77.296291,PM10,31,69,43
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","05-10-2025 09:00:00",19.173852,77.296291,SO2,1,1,1
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","05-10-2025 09:00:00",19.173852,77.296291,CO,26,74,34
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","05-10-2025 09:00:00",19.173852,77.296291,OZONE,10,46,15
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","05-10-2025 09:00:00",20.0073285,73.7762427,PM10,21,66,43
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","05-10-2025 09:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","05-10-2025 09:00:00",20.0073285,73.7762427,OZONE,11,13,12
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","05-10-2025 09:00:00",19.383200,72.820400,OZONE,12,24,16
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","05-10-2025 09:00:00",19.10861,72.83622,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","05-10-2025 09:00:00",19.10861,72.83622,SO2,NA,NA,NA
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","05-10-2025 09:00:00",21.121801,79.04952,NH3,2,7,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","05-10-2025 09:00:00",21.121801,79.04952,SO2,11,16,12
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","05-10-2025 09:00:00",21.14472,79.107595,PM2.5,6,130,42
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","05-10-2025 09:00:00",21.14472,79.107595,PM10,28,187,62
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","05-10-2025 09:00:00",19.137500,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","05-10-2025 09:00:00",19.000084,72.856730,NH3,4,9,6
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","05-10-2025 09:00:00",19.060498,72.923356,NO2,26,48,35
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","05-10-2025 09:00:00",19.060498,72.923356,SO2,11,13,12
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","05-10-2025 09:00:00",19.000083,72.813993,PM10,22,87,47
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","05-10-2025 09:00:00",18.96702,72.84214,NH3,7,13,9
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","05-10-2025 09:00:00",19.1878657,72.8304069,PM2.5,34,37,36
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","05-10-2025 09:00:00",19.1878657,72.8304069,NH3,6,6,6
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","05-10-2025 09:00:00",19.19709,72.82204,OZONE,3,24,4
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","05-10-2025 09:00:00",18.96702,72.84214,PM2.5,6,51,28
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","05-10-2025 09:00:00",18.96702,72.84214,PM10,38,77,56
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","05-10-2025 09:00:00",20.021503,73.813844,PM2.5,10,37,21
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","05-10-2025 09:00:00",20.021503,73.813844,CO,29,40,32
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","05-10-2025 09:00:00",19.950220,73.731480,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","05-10-2025 09:00:00",18.897756,72.813320,NH3,4,11,6
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","05-10-2025 09:00:00",19.137500,72.915056,PM2.5,15,37,25
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","05-10-2025 09:00:00",19.047000,72.874600,CO,14,20,19
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","05-10-2025 09:00:00",19.0863,72.8888,NO2,4,6,5
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","05-10-2025 09:00:00",18.59051,73.77946,SO2,2,3,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","05-10-2025 09:00:00",18.59051,73.77946,OZONE,3,19,8
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","05-10-2025 09:00:00",18.616318,73.765797,OZONE,6,13,9
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","05-10-2025 09:00:00",18.605770,73.749976,PM10,36,70,54
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","05-10-2025 09:00:00",18.501793,73.927532,PM10,31,31,31
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","05-10-2025 09:00:00",18.454450,73.854155,SO2,2,4,4
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","05-10-2025 09:00:00",18.573040,73.927715,PM2.5,13,53,31
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","05-10-2025 09:00:00",18.573040,73.927715,PM10,53,79,60
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","05-10-2025 09:00:00",18.573040,73.927715,CO,24,111,37
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","05-10-2025 09:00:00"," 16.5038",74.3623,PM10,37,66,46
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","05-10-2025 09:00:00"," 16.5038",74.3623,SO2,4,7,6
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","05-10-2025 09:00:00"," 16.5038",74.3623,OZONE,11,29,14
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","05-10-2025 09:00:00",17.6336264,75.9132495,PM2.5,14,53,31
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.0575752,73.0151367,PM2.5,11,36,23
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.02579,73.10297,SO2,1,6,2
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.0630,73.1209,PM2.5,42,116,62
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.0630,73.1209,CO,21,35,32
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","05-10-2025 09:00:00",19.265594,76.761463,NO2,7,82,23
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","05-10-2025 09:00:00",19.950220,73.731480,SO2,NA,NA,NA
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","05-10-2025 09:00:00",19.950220,73.731480,OZONE,15,39,15
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.090337,73.014232,PM10,23,94,49
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","05-10-2025 09:00:00",17.6336264,75.9132495,NO2,2,33,7
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","05-10-2025 09:00:00",17.6336264,75.9132495,SO2,2,3,2
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","05-10-2025 09:00:00",19.008751,73.016620,PM2.5,17,71,36
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","05-10-2025 09:00:00",19.222279,72.957979,PM10,31,74,45
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","05-10-2025 09:00:00",20.34652,85.81630,OZONE,12,33,18
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","05-10-2025 09:00:00",22.06156703,85.47409613,PM10,29,91,50
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","05-10-2025 09:00:00",22.06156703,85.47409613,NH3,4,4,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","05-10-2025 09:00:00",22.06156703,85.47409613,SO2,10,14,11
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","05-10-2025 09:00:00",21.941841,86.728318,OZONE,6,24,11
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","05-10-2025 09:00:00",20.240790,85.836784,NH3,2,4,3
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","05-10-2025 09:00:00",20.240790,85.836784,SO2,5,7,6
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","05-10-2025 09:00:00",20.94185,86.11510,PM2.5,30,85,51
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","05-10-2025 09:00:00",20.94185,86.11510,PM10,27,103,58
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","05-10-2025 09:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","05-10-2025 09:00:00",25.5586,91.8985,OZONE,1,7,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","05-10-2025 09:00:00",20.832874,85.104082,PM10,18,73,37
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","05-10-2025 09:00:00",20.832874,85.104082,NO2,4,8,6
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","05-10-2025 09:00:00",21.8004996,83.8396977,CO,12,18,16
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","05-10-2025 09:00:00",21.941841,86.728318,PM10,39,62,49
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","05-10-2025 09:00:00",20.832874,85.104082,OZONE,2,7,3
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","05-10-2025 09:00:00",19.4458210,72.7988231,NH3,1,3,2
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","05-10-2025 09:00:00",31.620000,74.876512,OZONE,28,43,36
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","05-10-2025 09:00:00",30.233011,74.907758,SO2,1,23,12
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","05-10-2025 09:00:00",31.321907,75.578914,PM10,72,133,103
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","05-10-2025 09:00:00",31.321907,75.578914,NO2,27,33,29
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","05-10-2025 09:00:00","30.736056 ",76.209694,NO2,26,30,28
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","05-10-2025 09:00:00",30.649961,76.331442,PM2.5,85,489,223
India,Punjab,Patiala,"Model Town, Patiala - PPCB","05-10-2025 09:00:00",30.349388,76.366642,CO,8,30,18
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","05-10-2025 09:00:00",27.554793,76.611536,SO2,8,71,44
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","05-10-2025 09:00:00",27.554793,76.611536,CO,15,70,46
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","05-10-2025 09:00:00",23.555190,74.440010,PM2.5,12,93,56
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","05-10-2025 09:00:00",31.0325454,76.5623046,SO2,7,11,9
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","05-10-2025 09:00:00",26.470859,74.646594,CO,8,36,19
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","05-10-2025 09:00:00","20.48891     ","85.84768     ",OZONE,21,43,29
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","05-10-2025 09:00:00",21.643900,85.599355,NO2,9,17,14
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","05-10-2025 09:00:00",28.194909,76.862296,SO2,3,8,6
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","05-10-2025 09:00:00",28.194909,76.862296,CO,12,84,52
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","05-10-2025 09:00:00",27.215415,77.50873,PM2.5,13,130,62
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","05-10-2025 09:00:00",27.215415,77.50873,SO2,1,2,1
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","05-10-2025 09:00:00",25.106006,76.469948,NH3,4,7,5
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","05-10-2025 09:00:00",28.296139,74.961696,SO2,2,7,4
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","05-10-2025 09:00:00",26.895552,76.334753,CO,12,114,19
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","05-10-2025 09:00:00",26.699557,77.898881,NO2,8,19,11
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","05-10-2025 09:00:00",26.699557,77.898881,NH3,2,7,4
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","05-10-2025 09:00:00",23.837789,73.714926,PM2.5,18,55,36
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","05-10-2025 09:00:00",23.837789,73.714926,PM10,39,70,55
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","05-10-2025 09:00:00",23.837789,73.714926,SO2,3,5,4
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","05-10-2025 09:00:00",26.843698,75.766894,OZONE,11,205,46
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","05-10-2025 09:00:00",26.9164092,75.7994901,PM10,41,150,91
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","05-10-2025 09:00:00",26.9164092,75.7994901,NO2,61,101,92
